date,close,change_close,open,high,low,volume,company_name
2019.09.18,71400.0,200.0,72500.0,72500.0,71300.0,220.0,미원에스씨
2019.09.17,71200.0,100.0,72500.0,72500.0,70200.0,1260.0,미원에스씨
2019.09.16,71100.0,1300.0,72000.0,72400.0,71100.0,5822.0,미원에스씨
2019.09.11,72400.0,700.0,73100.0,73100.0,72300.0,335.0,미원에스씨
2019.09.10,73100.0,900.0,73000.0,73100.0,72200.0,326.0,미원에스씨
2019.09.09,72200.0,400.0,72600.0,73000.0,72100.0,563.0,미원에스씨
2019.09.06,72600.0,500.0,73100.0,73200.0,72600.0,272.0,미원에스씨
2019.09.05,73100.0,700.0,72800.0,73200.0,72600.0,214.0,미원에스씨
2019.09.04,72400.0,300.0,72500.0,73900.0,72200.0,1536.0,미원에스씨
2019.09.03,72100.0,700.0,72800.0,74000.0,72000.0,437.0,미원에스씨
2019.09.02,72800.0,900.0,71900.0,74900.0,71900.0,1062.0,미원에스씨
2019.08.30,71900.0,200.0,71900.0,73200.0,71000.0,919.0,미원에스씨
2019.08.29,72100.0,200.0,69000.0,72300.0,69000.0,987.0,미원에스씨
2019.08.28,71900.0,100.0,71600.0,72400.0,71600.0,1188.0,미원에스씨
2019.08.27,71800.0,200.0,68600.0,72500.0,68600.0,1132.0,미원에스씨
2019.08.26,72000.0,300.0,70500.0,72300.0,70500.0,2085.0,미원에스씨
2019.08.23,71700.0,500.0,72200.0,72700.0,70500.0,1362.0,미원에스씨
2019.08.22,72200.0,900.0,72900.0,73100.0,72100.0,651.0,미원에스씨
2019.08.21,73100.0,500.0,73100.0,73900.0,72700.0,800.0,미원에스씨
2019.08.20,72600.0,300.0,72100.0,74400.0,70900.0,4197.0,미원에스씨
2019.08.19,72300.0,700.0,72300.0,72700.0,71500.0,2976.0,미원에스씨
2019.08.16,73000.0,600.0,73600.0,74000.0,71900.0,1259.0,미원에스씨
2019.08.14,73600.0,600.0,73500.0,74500.0,72600.0,942.0,미원에스씨
2019.08.13,73000.0,1000.0,74000.0,74500.0,73000.0,1421.0,미원에스씨
2019.08.12,74000.0,600.0,74000.0,74400.0,73000.0,1352.0,미원에스씨
2019.08.09,73400.0,100.0,73300.0,74100.0,72800.0,862.0,미원에스씨
2019.08.08,73300.0,100.0,73400.0,74500.0,73000.0,252.0,미원에스씨
2019.08.07,73400.0,500.0,71800.0,73400.0,71800.0,1447.0,미원에스씨
2019.08.06,72900.0,600.0,73500.0,73900.0,72100.0,6016.0,미원에스씨
2019.08.05,73500.0,500.0,74000.0,74000.0,73000.0,2947.0,미원에스씨
2019.08.02,74000.0,500.0,72600.0,75400.0,72600.0,1059.0,미원에스씨
2019.08.01,74500.0,500.0,74000.0,75600.0,73500.0,1363.0,미원에스씨
2019.07.31,74000.0,100.0,73800.0,74100.0,72700.0,903.0,미원에스씨
2019.07.30,74100.0,1100.0,72000.0,74100.0,71900.0,1009.0,미원에스씨
2019.07.29,73000.0,300.0,73300.0,75000.0,71800.0,2433.0,미원에스씨
2019.07.26,73300.0,100.0,73100.0,74300.0,73000.0,1279.0,미원에스씨
2019.07.25,73400.0,0.0,73100.0,74500.0,73100.0,1880.0,미원에스씨
2019.07.24,73400.0,200.0,75000.0,75000.0,73300.0,1335.0,미원에스씨
2019.07.23,73600.0,600.0,74200.0,75600.0,73500.0,1483.0,미원에스씨
2019.07.22,74200.0,300.0,74500.0,74500.0,73300.0,2998.0,미원에스씨
2019.07.19,74500.0,100.0,74100.0,74800.0,73800.0,445.0,미원에스씨
2019.07.18,74400.0,200.0,74200.0,75400.0,73700.0,2449.0,미원에스씨
2019.07.17,74200.0,100.0,73700.0,74800.0,73700.0,390.0,미원에스씨
2019.07.16,74300.0,600.0,75200.0,75200.0,73500.0,2269.0,미원에스씨
2019.07.15,73700.0,300.0,73500.0,76500.0,73500.0,3227.0,미원에스씨
2019.07.12,74000.0,500.0,74500.0,76500.0,74000.0,3336.0,미원에스씨
2019.07.11,74500.0,500.0,74100.0,75300.0,73700.0,1773.0,미원에스씨
2019.07.10,74000.0,100.0,74000.0,74500.0,73800.0,5174.0,미원에스씨
2019.07.09,74100.0,300.0,74400.0,74400.0,73900.0,5118.0,미원에스씨
2019.07.08,74400.0,500.0,76200.0,76200.0,73600.0,4917.0,미원에스씨
2019.07.05,74900.0,400.0,74500.0,75300.0,73700.0,1858.0,미원에스씨
2019.07.04,74500.0,600.0,74000.0,76800.0,73000.0,4334.0,미원에스씨
2019.07.03,73900.0,800.0,74700.0,75900.0,73900.0,3842.0,미원에스씨
2019.07.02,74700.0,900.0,74700.0,76000.0,74500.0,2248.0,미원에스씨
2019.07.01,75600.0,1200.0,76800.0,77200.0,74500.0,2651.0,미원에스씨
2019.06.28,76800.0,1100.0,77900.0,78000.0,76500.0,2209.0,미원에스씨
2019.06.27,77900.0,0.0,77100.0,77900.0,76300.0,3412.0,미원에스씨
2019.06.26,77900.0,1000.0,77600.0,78000.0,76300.0,3789.0,미원에스씨
2019.06.25,76900.0,400.0,76500.0,77000.0,76000.0,6927.0,미원에스씨
2019.06.24,76500.0,1500.0,78000.0,78300.0,76400.0,1576.0,미원에스씨
2019.06.21,78000.0,3100.0,75500.0,78000.0,74000.0,4351.0,미원에스씨
2019.06.20,74900.0,700.0,74000.0,75000.0,74000.0,2402.0,미원에스씨
2019.06.19,74200.0,100.0,74300.0,74300.0,73400.0,1087.0,미원에스씨
2019.06.18,74300.0,1200.0,75500.0,75500.0,74200.0,947.0,미원에스씨
2019.06.17,75500.0,0.0,75500.0,76100.0,74500.0,1750.0,미원에스씨
2019.06.14,75500.0,600.0,77900.0,77900.0,75500.0,1601.0,미원에스씨
2019.06.13,76100.0,1400.0,75600.0,76700.0,75100.0,2517.0,미원에스씨
2019.06.12,74700.0,800.0,73900.0,75600.0,73800.0,1395.0,미원에스씨
2019.06.11,73900.0,800.0,73100.0,73900.0,73100.0,1914.0,미원에스씨
2019.06.10,73100.0,100.0,73500.0,73500.0,72600.0,830.0,미원에스씨
2019.06.07,73000.0,100.0,73600.0,73600.0,72800.0,904.0,미원에스씨
2019.06.05,73100.0,600.0,72600.0,73500.0,72600.0,1673.0,미원에스씨
2019.06.04,72500.0,500.0,73300.0,73300.0,72300.0,979.0,미원에스씨
2019.06.03,73000.0,400.0,73200.0,73200.0,72100.0,1738.0,미원에스씨
2019.05.31,72600.0,200.0,73500.0,73500.0,71600.0,3801.0,미원에스씨
2019.05.30,72400.0,0.0,72400.0,72400.0,71300.0,2244.0,미원에스씨
2019.05.29,72400.0,300.0,72700.0,73000.0,71800.0,1693.0,미원에스씨
2019.05.28,72700.0,200.0,72600.0,73000.0,71900.0,1461.0,미원에스씨
2019.05.27,72500.0,100.0,71900.0,73500.0,71900.0,1210.0,미원에스씨
2019.05.24,72600.0,600.0,72000.0,73600.0,71300.0,3381.0,미원에스씨
2019.05.23,73200.0,0.0,72600.0,75300.0,71400.0,2790.0,미원에스씨
2019.05.22,73200.0,100.0,73300.0,75000.0,72800.0,2244.0,미원에스씨
2019.05.21,73300.0,900.0,74200.0,75400.0,73300.0,1804.0,미원에스씨
2019.05.20,74200.0,400.0,74600.0,74900.0,74000.0,836.0,미원에스씨
2019.05.17,74600.0,400.0,75000.0,75300.0,74200.0,2475.0,미원에스씨
2019.05.16,75000.0,100.0,77000.0,77000.0,73900.0,2512.0,미원에스씨
2019.05.15,75100.0,400.0,75500.0,75500.0,74500.0,982.0,미원에스씨
2019.05.14,75500.0,2500.0,73000.0,75500.0,71500.0,1822.0,미원에스씨
2019.05.13,73000.0,1500.0,75100.0,75100.0,72600.0,1472.0,미원에스씨
2019.05.10,74500.0,1000.0,75500.0,75500.0,74300.0,1046.0,미원에스씨
2019.05.09,75500.0,600.0,76000.0,79200.0,74700.0,3392.0,미원에스씨
2019.05.08,76100.0,900.0,77000.0,77300.0,76000.0,892.0,미원에스씨
2019.05.07,77000.0,0.0,76700.0,77100.0,75700.0,2705.0,미원에스씨
2019.05.03,77000.0,800.0,76200.0,77400.0,75800.0,2980.0,미원에스씨
2019.05.02,76200.0,1200.0,74900.0,77500.0,74200.0,2302.0,미원에스씨
2019.04.30,75000.0,1000.0,74300.0,75100.0,72200.0,4493.0,미원에스씨
2019.04.29,74000.0,400.0,74400.0,76000.0,73500.0,1797.0,미원에스씨
2019.04.26,74400.0,300.0,74100.0,75000.0,74000.0,1746.0,미원에스씨
2019.04.25,74700.0,1700.0,76400.0,76400.0,74000.0,4074.0,미원에스씨
2019.04.24,76400.0,900.0,75500.0,78000.0,75500.0,7795.0,미원에스씨
2019.04.23,75500.0,1400.0,74800.0,75900.0,73700.0,6084.0,미원에스씨
2019.04.22,74100.0,800.0,75900.0,75900.0,73200.0,2960.0,미원에스씨
2019.04.19,73300.0,100.0,73300.0,73700.0,71000.0,3475.0,미원에스씨
2019.04.18,73400.0,2400.0,72000.0,74000.0,70500.0,4666.0,미원에스씨
2019.04.17,71000.0,600.0,71600.0,72000.0,70500.0,2989.0,미원에스씨
2019.04.16,71600.0,600.0,71500.0,72600.0,70700.0,3397.0,미원에스씨
2019.04.15,72200.0,2200.0,75000.0,76700.0,71000.0,6458.0,미원에스씨
2019.04.12,74400.0,2600.0,72000.0,75400.0,71500.0,20221.0,미원에스씨
2019.04.11,71800.0,1400.0,70400.0,71900.0,69100.0,6415.0,미원에스씨
2019.04.10,70400.0,1600.0,69000.0,71100.0,68900.0,6815.0,미원에스씨
2019.04.09,68800.0,500.0,70100.0,70100.0,68800.0,1156.0,미원에스씨
2019.04.08,69300.0,400.0,68900.0,70000.0,68900.0,5721.0,미원에스씨
2019.04.05,68900.0,600.0,68600.0,69700.0,68200.0,4343.0,미원에스씨
2019.04.04,68300.0,0.0,68300.0,68700.0,67300.0,2879.0,미원에스씨
2019.04.03,68300.0,700.0,67600.0,69500.0,67500.0,4968.0,미원에스씨
2019.04.02,67600.0,300.0,68200.0,68200.0,66900.0,3428.0,미원에스씨
2019.04.01,67300.0,700.0,66600.0,67400.0,66300.0,2445.0,미원에스씨
2019.03.29,66600.0,800.0,69700.0,74900.0,66500.0,5167.0,미원에스씨
2019.03.28,67400.0,100.0,67600.0,67600.0,67000.0,1641.0,미원에스씨
2019.03.27,67500.0,400.0,67100.0,67700.0,67100.0,948.0,미원에스씨
2019.03.26,67100.0,100.0,67000.0,67400.0,67000.0,3755.0,미원에스씨
2019.03.25,67000.0,300.0,68200.0,68300.0,66700.0,1359.0,미원에스씨
2019.03.22,67300.0,100.0,67000.0,67400.0,66600.0,1515.0,미원에스씨
2019.03.21,67200.0,100.0,67400.0,67400.0,66500.0,1482.0,미원에스씨
2019.03.20,67300.0,200.0,67500.0,67600.0,67100.0,1079.0,미원에스씨
2019.03.19,67500.0,600.0,67500.0,68000.0,67200.0,1125.0,미원에스씨
2019.03.18,68100.0,300.0,67800.0,68400.0,67300.0,1428.0,미원에스씨
2019.03.15,67800.0,200.0,69300.0,69300.0,67100.0,2201.0,미원에스씨
2019.03.14,67600.0,200.0,67500.0,69400.0,67400.0,7058.0,미원에스씨
2019.03.13,67400.0,300.0,67100.0,67700.0,66600.0,1979.0,미원에스씨
2019.03.12,67100.0,0.0,66600.0,67400.0,66000.0,3846.0,미원에스씨
2019.03.11,67100.0,0.0,67700.0,67700.0,66600.0,1170.0,미원에스씨
2019.03.08,67100.0,200.0,66900.0,67300.0,66500.0,1791.0,미원에스씨
2019.03.07,66900.0,0.0,67000.0,67100.0,66400.0,1827.0,미원에스씨
2019.03.06,66900.0,500.0,67100.0,67500.0,66400.0,1623.0,미원에스씨
2019.03.05,66400.0,400.0,66900.0,67200.0,66100.0,3912.0,미원에스씨
2019.03.04,66800.0,100.0,66800.0,69400.0,66600.0,10205.0,미원에스씨
2019.02.28,66700.0,100.0,67400.0,79000.0,66000.0,80328.0,미원에스씨
2019.02.27,66800.0,300.0,66600.0,68000.0,66000.0,2474.0,미원에스씨
2019.02.26,66500.0,300.0,66400.0,67800.0,66200.0,2162.0,미원에스씨
2019.02.25,66200.0,300.0,66700.0,66900.0,65700.0,1999.0,미원에스씨
2019.02.22,66500.0,700.0,66500.0,68900.0,65500.0,4117.0,미원에스씨
2019.02.21,67200.0,900.0,68000.0,68100.0,67100.0,903.0,미원에스씨
2019.02.20,68100.0,100.0,68300.0,68900.0,67900.0,914.0,미원에스씨
2019.02.19,68200.0,0.0,67600.0,69700.0,67600.0,2845.0,미원에스씨
2019.02.18,68200.0,800.0,67300.0,68600.0,67300.0,6145.0,미원에스씨
2019.02.15,67400.0,2100.0,65600.0,67400.0,65400.0,3431.0,미원에스씨
2019.02.14,65300.0,900.0,64500.0,65300.0,64000.0,8368.0,미원에스씨
2019.02.13,64400.0,300.0,64100.0,65000.0,64000.0,3175.0,미원에스씨
2019.02.12,64100.0,300.0,64100.0,64200.0,63700.0,3510.0,미원에스씨
2019.02.11,63800.0,200.0,64000.0,64100.0,63600.0,1024.0,미원에스씨
2019.02.08,64000.0,300.0,64000.0,64000.0,63600.0,1798.0,미원에스씨
2019.02.07,63700.0,100.0,64000.0,64000.0,63000.0,1253.0,미원에스씨
2019.02.01,63800.0,600.0,63200.0,64400.0,63200.0,1014.0,미원에스씨
2019.01.31,64400.0,700.0,63700.0,64400.0,63500.0,1210.0,미원에스씨
2019.01.30,63700.0,900.0,64000.0,64500.0,63700.0,1673.0,미원에스씨
2019.01.29,64600.0,100.0,65500.0,65500.0,63800.0,1783.0,미원에스씨
2019.01.28,64700.0,300.0,64100.0,64800.0,64100.0,999.0,미원에스씨
2019.01.25,65000.0,100.0,65100.0,65100.0,64700.0,352.0,미원에스씨
2019.01.24,65100.0,0.0,65100.0,65100.0,64900.0,540.0,미원에스씨
2019.01.23,65100.0,100.0,65500.0,65500.0,65000.0,294.0,미원에스씨
2019.01.22,65200.0,200.0,65000.0,65300.0,64500.0,2178.0,미원에스씨
2019.01.21,65000.0,400.0,65500.0,65500.0,64600.0,129.0,미원에스씨
2019.01.18,64600.0,100.0,64700.0,64800.0,64500.0,1950.0,미원에스씨
2019.01.17,64500.0,100.0,64400.0,64900.0,64300.0,291.0,미원에스씨
2019.01.16,64400.0,100.0,64300.0,65000.0,64200.0,354.0,미원에스씨
2019.01.15,64500.0,600.0,64100.0,66000.0,64100.0,521.0,미원에스씨
2019.01.14,65100.0,800.0,64400.0,65400.0,62700.0,1221.0,미원에스씨
2019.01.11,64300.0,0.0,64300.0,64700.0,63500.0,963.0,미원에스씨
2019.01.10,64300.0,100.0,64400.0,64400.0,64100.0,716.0,미원에스씨
2019.01.09,64200.0,500.0,65900.0,65900.0,62700.0,2428.0,미원에스씨
2019.01.08,64700.0,600.0,65300.0,65500.0,64700.0,2352.0,미원에스씨
2019.01.07,65300.0,500.0,65500.0,65500.0,64900.0,3885.0,미원에스씨
2019.01.04,64800.0,200.0,70100.0,70100.0,64700.0,1714.0,미원에스씨
2019.01.03,64600.0,500.0,64000.0,65500.0,64000.0,6628.0,미원에스씨
2019.01.02,64100.0,500.0,64600.0,64600.0,63700.0,3455.0,미원에스씨
2018.12.28,64600.0,0.0,64600.0,66700.0,64600.0,433.0,미원에스씨
2018.12.27,64600.0,400.0,64200.0,64600.0,63200.0,1855.0,미원에스씨
2018.12.26,64200.0,200.0,64000.0,66600.0,64000.0,1988.0,미원에스씨
2018.12.24,64000.0,300.0,64000.0,64500.0,64000.0,1134.0,미원에스씨
2018.12.21,64300.0,300.0,64100.0,64400.0,64000.0,974.0,미원에스씨
2018.12.20,64000.0,300.0,64000.0,64400.0,63600.0,1287.0,미원에스씨
2018.12.19,63700.0,300.0,63700.0,65800.0,63700.0,1434.0,미원에스씨
2018.12.18,64000.0,1000.0,64100.0,64700.0,64000.0,682.0,미원에스씨
2018.12.17,65000.0,0.0,65000.0,66900.0,64500.0,3984.0,미원에스씨
2018.12.14,65000.0,1700.0,66700.0,66700.0,64300.0,1189.0,미원에스씨
2018.12.13,66700.0,100.0,66500.0,66900.0,65500.0,499.0,미원에스씨
2018.12.12,66800.0,900.0,68600.0,68600.0,66100.0,1120.0,미원에스씨
2018.12.11,65900.0,1400.0,64500.0,66000.0,64500.0,1542.0,미원에스씨
2018.12.10,64500.0,0.0,62500.0,64500.0,62500.0,1430.0,미원에스씨
2018.12.07,64500.0,1300.0,63200.0,64500.0,63200.0,1431.0,미원에스씨
2018.12.06,63200.0,300.0,63600.0,63800.0,63100.0,5890.0,미원에스씨
2018.12.05,63500.0,900.0,64400.0,64400.0,63500.0,2509.0,미원에스씨
2018.12.04,64400.0,100.0,64400.0,64700.0,64000.0,628.0,미원에스씨
2018.12.03,64500.0,100.0,65700.0,65700.0,64500.0,677.0,미원에스씨
2018.11.30,64600.0,400.0,64500.0,65400.0,64500.0,943.0,미원에스씨
2018.11.29,65000.0,300.0,64700.0,65500.0,64700.0,386.0,미원에스씨
2018.11.28,64700.0,100.0,64500.0,65000.0,64400.0,1148.0,미원에스씨
2018.11.27,64600.0,100.0,65000.0,65200.0,64600.0,456.0,미원에스씨
