date,close,change_close,open,high,low,volume,company_name
2019.09.18,32100.0,400.0,31850.0,32100.0,31450.0,63365.0,에스엠
2019.09.17,31700.0,250.0,31850.0,32200.0,31450.0,101494.0,에스엠
2019.09.16,31950.0,300.0,31900.0,32100.0,31300.0,120093.0,에스엠
2019.09.11,31650.0,100.0,31750.0,32750.0,31500.0,292518.0,에스엠
2019.09.10,31750.0,700.0,30950.0,31900.0,30550.0,168011.0,에스엠
2019.09.09,31050.0,650.0,30300.0,31100.0,30250.0,99198.0,에스엠
2019.09.06,30400.0,350.0,30850.0,30950.0,30350.0,58809.0,에스엠
2019.09.05,30750.0,250.0,30750.0,31100.0,30300.0,113549.0,에스엠
2019.09.04,30500.0,200.0,30150.0,31000.0,30150.0,99155.0,에스엠
2019.09.03,30300.0,400.0,29600.0,31400.0,29600.0,242456.0,에스엠
2019.09.02,29900.0,100.0,29400.0,30150.0,29100.0,93296.0,에스엠
2019.08.30,29800.0,700.0,29500.0,30150.0,29200.0,153368.0,에스엠
2019.08.29,29100.0,0.0,29100.0,29450.0,28450.0,97560.0,에스엠
2019.08.28,29100.0,1150.0,27950.0,29150.0,27800.0,94908.0,에스엠
2019.08.27,27950.0,900.0,27500.0,28650.0,27450.0,196444.0,에스엠
2019.08.26,27050.0,1950.0,28300.0,28700.0,27000.0,286782.0,에스엠
2019.08.23,29000.0,800.0,29000.0,29550.0,28550.0,176244.0,에스엠
2019.08.22,29800.0,550.0,30350.0,30650.0,29400.0,125297.0,에스엠
2019.08.21,30350.0,1350.0,28700.0,30450.0,28700.0,257688.0,에스엠
2019.08.20,29000.0,250.0,28750.0,29100.0,28350.0,139952.0,에스엠
2019.08.19,28750.0,500.0,28350.0,29100.0,28150.0,146876.0,에스엠
2019.08.16,28250.0,1550.0,28850.0,28850.0,27400.0,396965.0,에스엠
2019.08.14,29800.0,150.0,30350.0,30350.0,29550.0,126966.0,에스엠
2019.08.13,29950.0,100.0,29650.0,30400.0,29500.0,119827.0,에스엠
2019.08.12,30050.0,600.0,30500.0,30750.0,29900.0,104187.0,에스엠
2019.08.09,30650.0,200.0,31050.0,31700.0,30350.0,196928.0,에스엠
2019.08.08,30850.0,1050.0,30100.0,31400.0,29900.0,213452.0,에스엠
2019.08.07,29800.0,300.0,30150.0,30350.0,28600.0,211864.0,에스엠
2019.08.06,29500.0,150.0,28550.0,30700.0,28550.0,402123.0,에스엠
2019.08.05,29650.0,2750.0,32200.0,32350.0,28500.0,778181.0,에스엠
2019.08.02,32400.0,150.0,32050.0,33100.0,31750.0,237947.0,에스엠
2019.08.01,32550.0,2850.0,33950.0,34000.0,31500.0,1405153.0,에스엠
2019.07.31,35400.0,650.0,34400.0,35450.0,33900.0,184870.0,에스엠
2019.07.30,34750.0,950.0,33300.0,35300.0,33300.0,178099.0,에스엠
2019.07.29,33800.0,1850.0,35700.0,35750.0,33600.0,230101.0,에스엠
2019.07.26,35650.0,500.0,35050.0,35650.0,34500.0,148194.0,에스엠
2019.07.25,35150.0,800.0,36400.0,36400.0,35000.0,162655.0,에스엠
2019.07.24,35950.0,450.0,35550.0,36500.0,35300.0,147211.0,에스엠
2019.07.23,35500.0,100.0,35400.0,36000.0,35150.0,153879.0,에스엠
2019.07.22,35400.0,1350.0,36300.0,36550.0,34950.0,344208.0,에스엠
2019.07.19,36750.0,850.0,35900.0,36750.0,35900.0,147345.0,에스엠
2019.07.18,35900.0,500.0,36100.0,36400.0,35550.0,209171.0,에스엠
2019.07.17,36400.0,1150.0,37150.0,37350.0,36050.0,234935.0,에스엠
2019.07.16,37550.0,700.0,37850.0,38450.0,37300.0,226957.0,에스엠
2019.07.15,38250.0,50.0,38150.0,38750.0,37900.0,111786.0,에스엠
2019.07.12,38200.0,150.0,38550.0,38750.0,37850.0,160964.0,에스엠
2019.07.11,38350.0,100.0,39000.0,39150.0,38350.0,131542.0,에스엠
2019.07.10,38450.0,650.0,38050.0,39150.0,38050.0,181180.0,에스엠
2019.07.09,37800.0,700.0,38200.0,38950.0,37800.0,191787.0,에스엠
2019.07.08,38500.0,1300.0,39600.0,39850.0,38350.0,201769.0,에스엠
2019.07.05,39800.0,150.0,39900.0,40250.0,39300.0,161749.0,에스엠
2019.07.04,39650.0,350.0,39850.0,40700.0,39400.0,186319.0,에스엠
2019.07.03,40000.0,500.0,40400.0,40600.0,39750.0,189710.0,에스엠
2019.07.02,40500.0,250.0,40400.0,41100.0,39850.0,152328.0,에스엠
2019.07.01,40250.0,1350.0,41650.0,41750.0,39750.0,435587.0,에스엠
2019.06.28,41600.0,300.0,41300.0,41750.0,40800.0,148517.0,에스엠
2019.06.27,41300.0,50.0,42000.0,42700.0,41200.0,318478.0,에스엠
2019.06.26,41250.0,600.0,41850.0,42300.0,41200.0,201716.0,에스엠
2019.06.25,41850.0,1250.0,43100.0,43450.0,41200.0,352065.0,에스엠
2019.06.24,43100.0,1500.0,45000.0,45150.0,42850.0,369700.0,에스엠
2019.06.21,44600.0,350.0,44950.0,45500.0,43950.0,335084.0,에스엠
2019.06.20,44950.0,750.0,44450.0,46050.0,43750.0,448464.0,에스엠
2019.06.19,44200.0,700.0,45600.0,45600.0,43900.0,242528.0,에스엠
2019.06.18,44900.0,600.0,45550.0,46450.0,44350.0,298493.0,에스엠
2019.06.17,45500.0,300.0,45900.0,46850.0,45450.0,190937.0,에스엠
2019.06.14,45800.0,950.0,46300.0,47400.0,45450.0,239202.0,에스엠
2019.06.13,46750.0,1000.0,45950.0,48000.0,45950.0,686445.0,에스엠
2019.06.12,45750.0,1050.0,46500.0,47000.0,45450.0,343437.0,에스엠
2019.06.11,46800.0,1150.0,48000.0,48000.0,46600.0,366054.0,에스엠
2019.06.10,47950.0,150.0,48600.0,48600.0,46450.0,432856.0,에스엠
2019.06.07,47800.0,2450.0,46100.0,48200.0,46000.0,827442.0,에스엠
2019.06.05,45350.0,1750.0,43900.0,45650.0,43300.0,595090.0,에스엠
2019.06.04,43600.0,350.0,43500.0,43900.0,42350.0,286850.0,에스엠
2019.06.03,43250.0,450.0,43350.0,44250.0,42800.0,423895.0,에스엠
2019.05.31,42800.0,550.0,42700.0,43950.0,42200.0,807065.0,에스엠
2019.05.30,42250.0,4600.0,40150.0,43000.0,38800.0,1681395.0,에스엠
2019.05.29,37650.0,0.0,37700.0,38200.0,36900.0,162804.0,에스엠
2019.05.28,37650.0,50.0,37700.0,38400.0,37300.0,164626.0,에스엠
2019.05.27,37600.0,600.0,38000.0,38400.0,36000.0,326473.0,에스엠
2019.05.24,38200.0,600.0,38200.0,39200.0,38150.0,132436.0,에스엠
2019.05.23,38800.0,550.0,39350.0,39500.0,38350.0,172307.0,에스엠
2019.05.22,39350.0,700.0,40100.0,40550.0,39200.0,219515.0,에스엠
2019.05.21,40050.0,950.0,41150.0,41350.0,38850.0,444422.0,에스엠
2019.05.20,41000.0,150.0,40750.0,43000.0,40450.0,518926.0,에스엠
2019.05.17,40850.0,650.0,41850.0,42400.0,40800.0,232282.0,에스엠
2019.05.16,41500.0,100.0,40850.0,42350.0,40700.0,339482.0,에스엠
2019.05.15,41400.0,500.0,41100.0,41500.0,39950.0,241604.0,에스엠
2019.05.14,40900.0,1850.0,38200.0,41000.0,38100.0,337786.0,에스엠
2019.05.13,39050.0,100.0,38700.0,39600.0,38650.0,153775.0,에스엠
2019.05.10,38950.0,750.0,38200.0,39450.0,38100.0,229428.0,에스엠
2019.05.09,38200.0,2400.0,40400.0,40500.0,38200.0,565850.0,에스엠
2019.05.08,40600.0,950.0,41100.0,41500.0,40550.0,195688.0,에스엠
2019.05.07,41550.0,850.0,41800.0,42300.0,41200.0,204590.0,에스엠
2019.05.03,42400.0,900.0,41500.0,42600.0,41450.0,307322.0,에스엠
2019.05.02,41500.0,150.0,41350.0,41800.0,41050.0,133133.0,에스엠
