date,close,change_close,open,high,low,volume,company_name
2019.09.18,100000.0,2000.0,103500.0,103500.0,99300.0,34854.0,대림산업
2019.09.17,102000.0,0.0,101500.0,103000.0,100500.0,93310.0,대림산업
2019.09.16,102000.0,2900.0,101500.0,103500.0,100500.0,167810.0,대림산업
2019.09.11,99100.0,600.0,98800.0,100000.0,97600.0,166303.0,대림산업
2019.09.10,98500.0,1200.0,97400.0,99300.0,96700.0,119266.0,대림산업
2019.09.09,97300.0,200.0,97000.0,98000.0,96500.0,75913.0,대림산업
2019.09.06,97100.0,1300.0,95600.0,97500.0,95600.0,70001.0,대림산업
2019.09.05,95800.0,600.0,95100.0,96900.0,95000.0,96334.0,대림산업
2019.09.04,95200.0,1300.0,95700.0,96200.0,93700.0,151850.0,대림산업
2019.09.03,96500.0,0.0,96200.0,97300.0,95900.0,75093.0,대림산업
2019.09.02,96500.0,1200.0,102500.0,102500.0,96400.0,72489.0,대림산업
2019.08.30,97700.0,3200.0,95500.0,97800.0,94900.0,118051.0,대림산업
2019.08.29,94500.0,200.0,94800.0,95300.0,93300.0,73844.0,대림산업
2019.08.28,94700.0,400.0,95400.0,95900.0,94100.0,64116.0,대림산업
2019.08.27,94300.0,600.0,95600.0,96800.0,93600.0,161120.0,대림산업
2019.08.26,94900.0,2100.0,96500.0,96800.0,94800.0,51694.0,대림산업
2019.08.23,97000.0,500.0,97000.0,97900.0,96100.0,74450.0,대림산업
2019.08.22,97500.0,5000.0,102000.0,102000.0,97000.0,167469.0,대림산업
2019.08.21,102500.0,4200.0,99200.0,103000.0,98500.0,239361.0,대림산업
2019.08.20,98300.0,2700.0,95200.0,98800.0,95100.0,156010.0,대림산업
2019.08.19,95600.0,700.0,95600.0,96400.0,93900.0,75741.0,대림산업
2019.08.16,94900.0,2800.0,92100.0,95700.0,91600.0,172714.0,대림산업
2019.08.14,92100.0,2000.0,94500.0,94600.0,90800.0,222430.0,대림산업
2019.08.13,94100.0,5300.0,98500.0,98700.0,93300.0,141569.0,대림산업
2019.08.12,99400.0,100.0,98100.0,104000.0,98000.0,146339.0,대림산업
2019.08.09,99300.0,2000.0,98900.0,100500.0,97300.0,93289.0,대림산업
2019.08.08,97300.0,1700.0,97400.0,98800.0,96200.0,150061.0,대림산업
2019.08.07,95600.0,1300.0,97000.0,98000.0,94300.0,136053.0,대림산업
2019.08.06,96900.0,1400.0,96800.0,98600.0,96100.0,149546.0,대림산업
2019.08.05,98300.0,1300.0,98300.0,99800.0,97400.0,102283.0,대림산업
2019.08.02,99600.0,400.0,100000.0,101500.0,98500.0,158079.0,대림산업
2019.08.01,100000.0,5500.0,105000.0,105500.0,99500.0,264306.0,대림산업
2019.07.31,105500.0,0.0,107500.0,110000.0,105000.0,227255.0,대림산업
2019.07.30,105500.0,1000.0,103500.0,106000.0,102500.0,83757.0,대림산업
2019.07.29,104500.0,1500.0,105000.0,106000.0,103000.0,105752.0,대림산업
2019.07.26,106000.0,1000.0,105500.0,107000.0,101500.0,151794.0,대림산업
2019.07.25,107000.0,1000.0,107000.0,107500.0,102000.0,144440.0,대림산업
2019.07.24,106000.0,1500.0,107000.0,108000.0,105000.0,56289.0,대림산업
2019.07.23,107500.0,2000.0,107000.0,108500.0,104500.0,97568.0,대림산업
2019.07.22,105500.0,500.0,105000.0,106500.0,104000.0,68701.0,대림산업
2019.07.19,106000.0,4000.0,103000.0,107000.0,102500.0,143203.0,대림산업
2019.07.18,102000.0,3000.0,104000.0,105000.0,100500.0,238842.0,대림산업
2019.07.17,105000.0,4000.0,109500.0,109500.0,103500.0,121865.0,대림산업
2019.07.16,109000.0,2500.0,108000.0,109000.0,106000.0,113123.0,대림산업
2019.07.15,106500.0,1000.0,107500.0,108500.0,105500.0,64366.0,대림산업
2019.07.12,107500.0,2500.0,109500.0,109500.0,107500.0,85918.0,대림산업
2019.07.11,110000.0,1500.0,108000.0,111500.0,107500.0,193788.0,대림산업
2019.07.10,108500.0,500.0,109500.0,109500.0,105500.0,108396.0,대림산업
2019.07.09,109000.0,2500.0,111000.0,112000.0,107500.0,112270.0,대림산업
2019.07.08,111500.0,2000.0,113000.0,114000.0,110500.0,60187.0,대림산업
2019.07.05,113500.0,2000.0,114500.0,116000.0,111000.0,74912.0,대림산업
