date,close,change_close,open,high,low,volume,company_name
2019.09.18,2250.0,15.0,2250.0,2250.0,2230.0,41467.0,한화투자증권
2019.09.17,2235.0,20.0,2255.0,2265.0,2230.0,163152.0,한화투자증권
2019.09.16,2255.0,85.0,2190.0,2265.0,2180.0,462534.0,한화투자증권
2019.09.11,2170.0,20.0,2200.0,2205.0,2170.0,215084.0,한화투자증권
2019.09.10,2190.0,25.0,2165.0,2200.0,2160.0,215122.0,한화투자증권
2019.09.09,2165.0,10.0,2175.0,2195.0,2155.0,155267.0,한화투자증권
2019.09.06,2155.0,20.0,2190.0,2200.0,2145.0,213590.0,한화투자증권
2019.09.05,2175.0,70.0,2120.0,2180.0,2110.0,371287.0,한화투자증권
2019.09.04,2105.0,25.0,2065.0,2105.0,2040.0,182523.0,한화투자증권
2019.09.03,2080.0,5.0,2090.0,2125.0,2065.0,167093.0,한화투자증권
2019.09.02,2085.0,20.0,2065.0,2090.0,2060.0,81104.0,한화투자증권
2019.08.30,2065.0,40.0,2045.0,2080.0,2045.0,230721.0,한화투자증권
2019.08.29,2025.0,10.0,2020.0,2040.0,2010.0,109337.0,한화투자증권
2019.08.28,2015.0,20.0,2000.0,2020.0,2000.0,73992.0,한화투자증권
2019.08.27,1995.0,20.0,2020.0,2050.0,1995.0,177426.0,한화투자증권
2019.08.26,2015.0,45.0,2000.0,2035.0,2000.0,171237.0,한화투자증권
2019.08.23,2060.0,20.0,2060.0,2085.0,2050.0,112351.0,한화투자증권
2019.08.22,2080.0,0.0,2095.0,2100.0,2060.0,137893.0,한화투자증권
2019.08.21,2080.0,0.0,2060.0,2090.0,2055.0,127155.0,한화투자증권
2019.08.20,2080.0,40.0,2055.0,2090.0,2050.0,199227.0,한화투자증권
2019.08.19,2040.0,30.0,2040.0,2060.0,2010.0,214522.0,한화투자증권
2019.08.16,2010.0,35.0,2040.0,2040.0,1985.0,357462.0,한화투자증권
2019.08.14,2045.0,15.0,2065.0,2080.0,2035.0,179371.0,한화투자증권
2019.08.13,2030.0,40.0,2030.0,2050.0,2010.0,243159.0,한화투자증권
2019.08.12,2070.0,15.0,2080.0,2105.0,2055.0,225461.0,한화투자증권
2019.08.09,2085.0,80.0,2025.0,2085.0,2010.0,521935.0,한화투자증권
2019.08.08,2005.0,65.0,1965.0,2005.0,1965.0,339097.0,한화투자증권
2019.08.07,1940.0,55.0,1915.0,1945.0,1875.0,314065.0,한화투자증권
