date,close,change_close,open,high,low,volume,company_name
2019.09.18,9400.0,40.0,9310.0,9800.0,9240.0,31154.0,한미글로벌
2019.09.17,9360.0,90.0,9330.0,9490.0,9250.0,72871.0,한미글로벌
2019.09.16,9450.0,470.0,9030.0,9460.0,9010.0,122526.0,한미글로벌
2019.09.11,8980.0,130.0,9120.0,9130.0,8900.0,52901.0,한미글로벌
2019.09.10,9110.0,440.0,8780.0,9130.0,8720.0,80434.0,한미글로벌
2019.09.09,8670.0,110.0,8790.0,8890.0,8620.0,46164.0,한미글로벌
2019.09.06,8780.0,90.0,8670.0,8780.0,8550.0,34352.0,한미글로벌
2019.09.05,8690.0,50.0,8670.0,8740.0,8610.0,28101.0,한미글로벌
2019.09.04,8640.0,70.0,8570.0,8650.0,8470.0,19743.0,한미글로벌
2019.09.03,8570.0,60.0,8650.0,8670.0,8460.0,34440.0,한미글로벌
2019.09.02,8630.0,0.0,8590.0,8660.0,8520.0,26095.0,한미글로벌
2019.08.30,8630.0,150.0,8490.0,8630.0,8460.0,38090.0,한미글로벌
2019.08.29,8480.0,200.0,8300.0,8480.0,8200.0,31097.0,한미글로벌
2019.08.28,8280.0,80.0,8200.0,8320.0,8140.0,39600.0,한미글로벌
2019.08.27,8200.0,100.0,8150.0,8360.0,8140.0,26553.0,한미글로벌
2019.08.26,8100.0,390.0,8250.0,8360.0,8020.0,39533.0,한미글로벌
2019.08.23,8490.0,30.0,8500.0,8550.0,8360.0,45556.0,한미글로벌
2019.08.22,8520.0,230.0,8760.0,8800.0,8370.0,119602.0,한미글로벌
2019.08.21,8750.0,130.0,8580.0,8750.0,8580.0,30480.0,한미글로벌
2019.08.20,8620.0,40.0,8670.0,8730.0,8560.0,26308.0,한미글로벌
2019.08.19,8660.0,260.0,8410.0,8670.0,8370.0,49767.0,한미글로벌
2019.08.16,8400.0,280.0,8540.0,8550.0,8330.0,45567.0,한미글로벌
2019.08.14,8680.0,10.0,8750.0,8750.0,8520.0,34190.0,한미글로벌
2019.08.13,8690.0,150.0,8430.0,8690.0,8430.0,20205.0,한미글로벌
2019.08.12,8540.0,20.0,8500.0,8640.0,8400.0,52751.0,한미글로벌
2019.08.09,8560.0,290.0,8230.0,8560.0,8230.0,43418.0,한미글로벌
2019.08.08,8270.0,260.0,8010.0,8300.0,8010.0,40341.0,한미글로벌
2019.08.07,8010.0,240.0,7760.0,8030.0,7760.0,63546.0,한미글로벌
2019.08.06,7770.0,320.0,7770.0,8100.0,7690.0,164603.0,한미글로벌
2019.08.05,8090.0,710.0,8690.0,8770.0,8090.0,113265.0,한미글로벌
2019.08.02,8800.0,0.0,8720.0,8810.0,8580.0,28061.0,한미글로벌
2019.08.01,8800.0,40.0,8680.0,8920.0,8680.0,37119.0,한미글로벌
