date,close,change_close,open,high,low,volume,company_name
2019.09.18,1090.0,5.0,1085.0,1095.0,1080.0,33192.0,태양금속공업
2019.09.17,1085.0,0.0,1085.0,1100.0,1075.0,155040.0,태양금속공업
2019.09.16,1085.0,0.0,1085.0,1105.0,1080.0,290215.0,태양금속공업
2019.09.11,1085.0,5.0,1075.0,1095.0,1075.0,209563.0,태양금속공업
2019.09.10,1080.0,30.0,1110.0,1115.0,1060.0,284242.0,태양금속공업
2019.09.09,1110.0,25.0,1140.0,1150.0,1100.0,205696.0,태양금속공업
2019.09.06,1135.0,0.0,1160.0,1160.0,1115.0,335118.0,태양금속공업
2019.09.05,1135.0,60.0,1075.0,1150.0,1075.0,559582.0,태양금속공업
2019.09.04,1075.0,0.0,1065.0,1080.0,1065.0,80519.0,태양금속공업
2019.09.03,1075.0,10.0,1050.0,1080.0,1050.0,139643.0,태양금속공업
2019.09.02,1065.0,10.0,1050.0,1085.0,1050.0,162070.0,태양금속공업
2019.08.30,1055.0,15.0,1065.0,1070.0,1050.0,148661.0,태양금속공업
2019.08.29,1040.0,15.0,1065.0,1090.0,1040.0,357997.0,태양금속공업
2019.08.28,1055.0,15.0,1050.0,1085.0,1045.0,413685.0,태양금속공업
2019.08.27,1040.0,25.0,1185.0,1230.0,1040.0,4049540.0,태양금속공업
2019.08.26,1015.0,25.0,1030.0,1030.0,1000.0,176645.0,태양금속공업
2019.08.23,1040.0,5.0,1030.0,1050.0,1030.0,38546.0,태양금속공업
2019.08.22,1045.0,10.0,1070.0,1090.0,1045.0,89326.0,태양금속공업
2019.08.21,1055.0,5.0,1050.0,1070.0,1045.0,76125.0,태양금속공업
2019.08.20,1050.0,30.0,1015.0,1065.0,1015.0,100452.0,태양금속공업
2019.08.19,1020.0,5.0,1015.0,1025.0,1000.0,49660.0,태양금속공업
2019.08.16,1015.0,15.0,1005.0,1025.0,996.0,78521.0,태양금속공업
2019.08.14,1030.0,10.0,1030.0,1040.0,1010.0,53619.0,태양금속공업
2019.08.13,1020.0,0.0,1015.0,1035.0,1005.0,89904.0,태양금속공업
2019.08.12,1020.0,25.0,985.0,1030.0,985.0,116715.0,태양금속공업
2019.08.09,995.0,7.0,998.0,1000.0,981.0,108240.0,태양금속공업
2019.08.08,988.0,36.0,960.0,990.0,960.0,128748.0,태양금속공업
2019.08.07,952.0,22.0,940.0,1015.0,940.0,327000.0,태양금속공업
2019.08.06,930.0,50.0,905.0,999.0,905.0,236261.0,태양금속공업
2019.08.05,980.0,70.0,1050.0,1055.0,980.0,334545.0,태양금속공업
2019.08.02,1050.0,5.0,1025.0,1175.0,1015.0,1018977.0,태양금속공업
2019.08.01,1045.0,15.0,1050.0,1065.0,1030.0,46784.0,태양금속공업
2019.07.31,1060.0,20.0,1025.0,1085.0,1020.0,80377.0,태양금속공업
2019.07.30,1040.0,15.0,1005.0,1050.0,1005.0,99880.0,태양금속공업
2019.07.29,1025.0,90.0,1105.0,1115.0,1025.0,218940.0,태양금속공업
2019.07.26,1115.0,25.0,1135.0,1135.0,1110.0,97470.0,태양금속공업
2019.07.25,1140.0,10.0,1135.0,1160.0,1120.0,58832.0,태양금속공업
2019.07.24,1150.0,20.0,1165.0,1185.0,1135.0,91867.0,태양금속공업
2019.07.23,1170.0,5.0,1170.0,1180.0,1155.0,70734.0,태양금속공업
2019.07.22,1175.0,10.0,1165.0,1190.0,1155.0,70704.0,태양금속공업
2019.07.19,1165.0,45.0,1115.0,1200.0,1110.0,207446.0,태양금속공업
2019.07.18,1120.0,10.0,1115.0,1130.0,1110.0,81407.0,태양금속공업
2019.07.17,1130.0,35.0,1155.0,1190.0,1125.0,95784.0,태양금속공업
2019.07.16,1165.0,20.0,1165.0,1200.0,1140.0,100560.0,태양금속공업
2019.07.15,1145.0,5.0,1150.0,1155.0,1135.0,58449.0,태양금속공업
2019.07.12,1150.0,10.0,1135.0,1165.0,1135.0,64353.0,태양금속공업
2019.07.11,1140.0,20.0,1120.0,1150.0,1120.0,37625.0,태양금속공업
2019.07.10,1120.0,10.0,1120.0,1150.0,1105.0,203368.0,태양금속공업
2019.07.09,1130.0,40.0,1155.0,1190.0,1130.0,92248.0,태양금속공업
2019.07.08,1170.0,25.0,1185.0,1200.0,1145.0,162732.0,태양금속공업
2019.07.05,1195.0,15.0,1180.0,1200.0,1170.0,99245.0,태양금속공업
2019.07.04,1180.0,10.0,1190.0,1200.0,1175.0,80901.0,태양금속공업
2019.07.03,1190.0,5.0,1185.0,1240.0,1180.0,125466.0,태양금속공업
2019.07.02,1185.0,20.0,1195.0,1205.0,1175.0,58700.0,태양금속공업
2019.07.01,1205.0,15.0,1200.0,1215.0,1195.0,72369.0,태양금속공업
2019.06.28,1190.0,10.0,1180.0,1205.0,1180.0,59230.0,태양금속공업
2019.06.27,1200.0,15.0,1195.0,1210.0,1185.0,44528.0,태양금속공업
2019.06.26,1185.0,30.0,1230.0,1230.0,1185.0,91907.0,태양금속공업
2019.06.25,1215.0,15.0,1230.0,1235.0,1200.0,68228.0,태양금속공업
