date,close,change_close,open,high,low,volume,symbol
2019.09.27,42350.0,450.0,43500.0,43500.0,42300.0,1035.0,한라홀딩스
2019.09.26,42800.0,50.0,42700.0,43450.0,42350.0,8836.0,한라홀딩스
2019.09.25,42850.0,100.0,42950.0,43700.0,42850.0,16029.0,한라홀딩스
2019.09.24,42950.0,650.0,42600.0,43050.0,42300.0,13058.0,한라홀딩스
2019.09.23,42300.0,500.0,43500.0,43500.0,42300.0,16725.0,한라홀딩스
2019.09.20,42800.0,300.0,42400.0,43150.0,42400.0,13211.0,한라홀딩스
2019.09.19,42500.0,750.0,43050.0,43350.0,42400.0,8852.0,한라홀딩스
2019.09.18,43250.0,550.0,42500.0,43600.0,42500.0,10102.0,한라홀딩스
2019.09.17,42700.0,100.0,42350.0,43600.0,42050.0,9720.0,한라홀딩스
2019.09.16,42600.0,250.0,42650.0,42800.0,42350.0,5912.0,한라홀딩스
