date,close,change_close,open,high,low,volume,symbol
2019.09.27,3805.0,45.0,3770.0,3985.0,3755.0,43692.0,선도전기
2019.09.26,3760.0,60.0,3800.0,3835.0,3655.0,105204.0,선도전기
2019.09.25,3700.0,220.0,3860.0,3900.0,3700.0,167113.0,선도전기
2019.09.24,3920.0,80.0,3980.0,3980.0,3880.0,170364.0,선도전기
2019.09.23,4000.0,0.0,4070.0,4095.0,3975.0,233694.0,선도전기
2019.09.20,4000.0,55.0,3980.0,4010.0,3920.0,199590.0,선도전기
2019.09.19,3945.0,40.0,3910.0,4045.0,3905.0,345700.0,선도전기
2019.09.18,3905.0,125.0,3750.0,4010.0,3750.0,422383.0,선도전기
2019.09.17,3780.0,10.0,3710.0,3835.0,3680.0,335606.0,선도전기
2019.09.16,3770.0,330.0,3520.0,4070.0,3515.0,1911474.0,선도전기
