date,close,change_close,open,high,low,volume,symbol
2019.09.27,34550.0,50.0,34500.0,34750.0,33500.0,472.0,경동인베스트
2019.09.26,34500.0,300.0,34250.0,34800.0,34150.0,1459.0,경동인베스트
2019.09.25,34200.0,1400.0,35600.0,35950.0,34200.0,2457.0,경동인베스트
2019.09.24,35600.0,750.0,36200.0,36700.0,35500.0,2837.0,경동인베스트
2019.09.23,36350.0,150.0,36250.0,36650.0,35600.0,4115.0,경동인베스트
2019.09.20,36200.0,200.0,36250.0,36350.0,35250.0,1883.0,경동인베스트
2019.09.19,36000.0,500.0,36500.0,36500.0,35100.0,5022.0,경동인베스트
2019.09.18,36500.0,50.0,37600.0,39000.0,36500.0,19271.0,경동인베스트
2019.09.17,36550.0,1400.0,36500.0,37650.0,36000.0,14589.0,경동인베스트
2019.09.16,35150.0,1450.0,34400.0,35150.0,34300.0,6500.0,경동인베스트
