date,close,change_close,open,high,low,volume,symbol
2019.09.27,15800.0,200.0,16000.0,16100.0,15700.0,611.0,제일파마홀딩스
2019.09.26,16000.0,250.0,15750.0,16000.0,15500.0,9462.0,제일파마홀딩스
2019.09.25,15750.0,200.0,15950.0,16050.0,15550.0,3683.0,제일파마홀딩스
2019.09.24,15950.0,0.0,15800.0,16050.0,15800.0,5310.0,제일파마홀딩스
2019.09.23,15950.0,450.0,15600.0,16050.0,15600.0,4921.0,제일파마홀딩스
2019.09.20,15500.0,400.0,16000.0,16150.0,15500.0,8419.0,제일파마홀딩스
2019.09.19,15900.0,50.0,15950.0,16200.0,15700.0,4066.0,제일파마홀딩스
2019.09.18,15950.0,150.0,16300.0,16600.0,15800.0,16208.0,제일파마홀딩스
2019.09.17,16100.0,550.0,15550.0,16550.0,15550.0,18276.0,제일파마홀딩스
2019.09.16,15550.0,150.0,15500.0,15700.0,15350.0,8277.0,제일파마홀딩스
