date,close,change_close,open,high,low,volume,symbol
2019.09.27,1290.0,10.0,1300.0,1310.0,1275.0,26539.0,한솔로지스틱스
2019.09.26,1300.0,10.0,1320.0,1325.0,1285.0,91879.0,한솔로지스틱스
2019.09.25,1310.0,25.0,1335.0,1335.0,1295.0,58716.0,한솔로지스틱스
2019.09.24,1335.0,5.0,1340.0,1340.0,1315.0,35786.0,한솔로지스틱스
2019.09.23,1340.0,10.0,1330.0,1345.0,1295.0,60203.0,한솔로지스틱스
2019.09.20,1330.0,5.0,1325.0,1340.0,1300.0,48307.0,한솔로지스틱스
2019.09.19,1325.0,10.0,1315.0,1355.0,1295.0,171600.0,한솔로지스틱스
2019.09.18,1315.0,10.0,1320.0,1340.0,1295.0,89527.0,한솔로지스틱스
2019.09.17,1325.0,10.0,1325.0,1340.0,1295.0,73663.0,한솔로지스틱스
2019.09.16,1335.0,20.0,1325.0,1370.0,1295.0,275933.0,한솔로지스틱스
