date,close,change_close,open,high,low,volume,symbol
2019.09.27,312500.0,5000.0,320000.0,320000.0,311000.0,33611.0,삼성바이오로직스
2019.09.26,317500.0,500.0,318000.0,324500.0,316500.0,72971.0,삼성바이오로직스
2019.09.25,318000.0,500.0,318500.0,324000.0,317000.0,84517.0,삼성바이오로직스
2019.09.24,318500.0,1500.0,314000.0,330000.0,311000.0,212881.0,삼성바이오로직스
2019.09.23,317000.0,21500.0,338000.0,338000.0,314000.0,284614.0,삼성바이오로직스
2019.09.20,338500.0,9500.0,331000.0,342000.0,331000.0,235556.0,삼성바이오로직스
2019.09.19,329000.0,13000.0,316000.0,335000.0,316000.0,273672.0,삼성바이오로직스
2019.09.18,316000.0,1000.0,317500.0,322500.0,313000.0,146324.0,삼성바이오로직스
2019.09.17,315000.0,21500.0,299000.0,316500.0,298500.0,342854.0,삼성바이오로직스
2019.09.16,293500.0,500.0,294500.0,296500.0,288500.0,81350.0,삼성바이오로직스
