date,close,change_close,open,high,low,volume,symbol
2019.09.27,491000.0,4500.0,495500.0,500000.0,491000.0,209.0,남양유업
2019.09.26,495500.0,0.0,494000.0,499000.0,493000.0,340.0,남양유업
2019.09.25,495500.0,5500.0,506000.0,506000.0,495500.0,920.0,남양유업
2019.09.24,501000.0,4000.0,498500.0,501000.0,495500.0,430.0,남양유업
2019.09.23,497000.0,3500.0,494000.0,498500.0,491000.0,550.0,남양유업
2019.09.20,493500.0,2000.0,493000.0,496500.0,493000.0,413.0,남양유업
2019.09.19,495500.0,3500.0,499500.0,499500.0,494500.0,419.0,남양유업
2019.09.18,499000.0,6000.0,493000.0,500000.0,493000.0,1235.0,남양유업
2019.09.17,493000.0,4500.0,488500.0,496000.0,488000.0,926.0,남양유업
2019.09.16,488500.0,2500.0,491000.0,491000.0,485500.0,1377.0,남양유업
