date,close,change_close,open,high,low,volume,symbol
2019.09.27,1080.0,20.0,1100.0,1100.0,1065.0,68953.0,태양금속공업
2019.09.26,1100.0,5.0,1105.0,1115.0,1085.0,129155.0,태양금속공업
2019.09.25,1105.0,20.0,1130.0,1140.0,1095.0,216487.0,태양금속공업
2019.09.24,1125.0,15.0,1105.0,1135.0,1100.0,306677.0,태양금속공업
2019.09.23,1110.0,0.0,1100.0,1115.0,1095.0,115589.0,태양금속공업
2019.09.20,1110.0,5.0,1115.0,1115.0,1090.0,150102.0,태양금속공업
2019.09.19,1105.0,10.0,1100.0,1110.0,1090.0,133129.0,태양금속공업
2019.09.18,1095.0,10.0,1085.0,1095.0,1080.0,98110.0,태양금속공업
2019.09.17,1085.0,0.0,1085.0,1100.0,1075.0,155040.0,태양금속공업
2019.09.16,1085.0,0.0,1085.0,1105.0,1080.0,290215.0,태양금속공업
