date,close,change_close,open,high,low,volume,symbol
2019.09.27,114000.0,0.0,115500.0,117000.0,113500.0,95809.0,LG이노텍
2019.09.26,114000.0,4000.0,112000.0,116000.0,111500.0,233427.0,LG이노텍
2019.09.25,110000.0,2000.0,112000.0,115000.0,110000.0,247800.0,LG이노텍
2019.09.24,112000.0,6000.0,106000.0,112500.0,105500.0,259721.0,LG이노텍
2019.09.23,106000.0,500.0,105000.0,106000.0,104000.0,97346.0,LG이노텍
2019.09.20,105500.0,500.0,105500.0,106500.0,104000.0,84306.0,LG이노텍
2019.09.19,105000.0,0.0,105000.0,107500.0,104500.0,169637.0,LG이노텍
2019.09.18,105000.0,500.0,106000.0,106000.0,102000.0,152427.0,LG이노텍
2019.09.17,105500.0,1500.0,104000.0,106000.0,103000.0,158302.0,LG이노텍
2019.09.16,104000.0,3000.0,101500.0,104000.0,101500.0,139573.0,LG이노텍
