date,close,change_close,open,high,low,volume,symbol
2019.09.27,32150.0,150.0,32000.0,32150.0,31500.0,14762.0,현대건설기계
2019.09.26,32300.0,750.0,31800.0,32650.0,31800.0,86485.0,현대건설기계
2019.09.25,31550.0,1100.0,32000.0,32400.0,31550.0,86948.0,현대건설기계
2019.09.24,32650.0,50.0,32700.0,32900.0,32000.0,75940.0,현대건설기계
2019.09.23,32700.0,1250.0,31350.0,32700.0,31350.0,151279.0,현대건설기계
2019.09.20,31450.0,100.0,31450.0,31500.0,31000.0,88283.0,현대건설기계
2019.09.19,31350.0,100.0,31600.0,32000.0,31200.0,77211.0,현대건설기계
2019.09.18,31450.0,500.0,31950.0,32000.0,31050.0,121889.0,현대건설기계
2019.09.17,31950.0,950.0,32600.0,32600.0,31800.0,133857.0,현대건설기계
2019.09.16,32900.0,1200.0,31900.0,33150.0,31850.0,129000.0,현대건설기계
