date,close,change_close,open,high,low,volume,symbol
2019.09.27,4270.0,0.0,4185.0,4290.0,4185.0,9954.0,한국종합기술
2019.09.26,4270.0,70.0,4400.0,4400.0,4150.0,22261.0,한국종합기술
2019.09.25,4200.0,210.0,4400.0,4400.0,4200.0,44478.0,한국종합기술
2019.09.24,4410.0,70.0,4570.0,4570.0,4410.0,39495.0,한국종합기술
2019.09.23,4480.0,0.0,4570.0,4620.0,4480.0,88885.0,한국종합기술
2019.09.20,4480.0,5.0,4510.0,4545.0,4465.0,54535.0,한국종합기술
2019.09.19,4475.0,100.0,4370.0,4780.0,4355.0,175784.0,한국종합기술
2019.09.18,4375.0,60.0,4255.0,4800.0,4195.0,281783.0,한국종합기술
2019.09.17,4315.0,40.0,4275.0,4340.0,4200.0,47397.0,한국종합기술
2019.09.16,4355.0,190.0,4195.0,4615.0,4195.0,99618.0,한국종합기술
