date,close,change_close,open,high,low,volume,symbol
2019.09.27,2885.0,15.0,2840.0,2935.0,2790.0,938289.0,한창제지
2019.09.26,2870.0,80.0,2990.0,3015.0,2700.0,3205113.0,한창제지
2019.09.25,2950.0,210.0,3140.0,3145.0,2935.0,2394098.0,한창제지
2019.09.24,3160.0,45.0,3180.0,3220.0,3130.0,1381988.0,한창제지
2019.09.23,3205.0,15.0,3350.0,3355.0,3195.0,3441029.0,한창제지
2019.09.20,3220.0,90.0,3125.0,3240.0,3095.0,3184568.0,한창제지
2019.09.19,3130.0,70.0,3110.0,3190.0,3065.0,2444399.0,한창제지
2019.09.18,3060.0,35.0,3060.0,3155.0,3055.0,3256018.0,한창제지
2019.09.17,3025.0,110.0,3115.0,3120.0,3005.0,2388795.0,한창제지
2019.09.16,3135.0,105.0,3080.0,3145.0,2970.0,2585565.0,한창제지
