date,close,change_close,open,high,low,volume,symbol
2019.09.27,5080.0,30.0,5080.0,5120.0,5060.0,47708.0,코오롱플라스틱
2019.09.26,5110.0,50.0,5180.0,5250.0,5060.0,124990.0,코오롱플라스틱
2019.09.25,5160.0,140.0,5270.0,5310.0,5130.0,174351.0,코오롱플라스틱
2019.09.24,5300.0,10.0,5290.0,5350.0,5270.0,52445.0,코오롱플라스틱
2019.09.23,5290.0,60.0,5320.0,5370.0,5270.0,86054.0,코오롱플라스틱
2019.09.20,5350.0,20.0,5380.0,5380.0,5300.0,95509.0,코오롱플라스틱
2019.09.19,5330.0,30.0,5300.0,5360.0,5290.0,80806.0,코오롱플라스틱
2019.09.18,5300.0,50.0,5380.0,5390.0,5290.0,117929.0,코오롱플라스틱
2019.09.17,5350.0,50.0,5280.0,5400.0,5250.0,112490.0,코오롱플라스틱
2019.09.16,5300.0,30.0,5270.0,5340.0,5240.0,108465.0,코오롱플라스틱
