date,close,change_close,open,high,low,volume,symbol
2019.09.27,17850.0,0.0,17850.0,18000.0,17750.0,127.0,원림
2019.09.26,17850.0,150.0,17950.0,18450.0,17550.0,3153.0,원림
2019.09.25,18000.0,100.0,18100.0,18450.0,17800.0,589.0,원림
2019.09.24,17900.0,250.0,17900.0,18550.0,17850.0,2029.0,원림
2019.09.23,18150.0,200.0,18100.0,18200.0,17750.0,561.0,원림
2019.09.20,17950.0,50.0,18150.0,18200.0,17850.0,75.0,원림
2019.09.19,17900.0,50.0,18150.0,18150.0,17900.0,108.0,원림
2019.09.18,17950.0,150.0,18100.0,18100.0,17900.0,997.0,원림
2019.09.17,18100.0,300.0,17850.0,18250.0,17850.0,721.0,원림
2019.09.16,17800.0,50.0,17950.0,18100.0,17600.0,930.0,원림
