date,close,change_close,open,high,low,volume,symbol
2019.09.27,6220.0,10.0,6400.0,6450.0,6190.0,684.0,제일연마
2019.09.26,6210.0,60.0,6270.0,6380.0,6210.0,1457.0,제일연마
2019.09.25,6270.0,90.0,6360.0,6360.0,6230.0,1733.0,제일연마
2019.09.24,6360.0,70.0,6390.0,6390.0,6240.0,4935.0,제일연마
2019.09.23,6290.0,70.0,6300.0,6430.0,6180.0,25540.0,제일연마
2019.09.20,6360.0,40.0,6360.0,6410.0,6330.0,1733.0,제일연마
2019.09.19,6400.0,60.0,6460.0,6460.0,6360.0,4325.0,제일연마
2019.09.18,6460.0,140.0,6320.0,6460.0,6280.0,6365.0,제일연마
2019.09.17,6320.0,90.0,6350.0,6480.0,6280.0,10238.0,제일연마
2019.09.16,6410.0,30.0,6380.0,6430.0,6320.0,4360.0,제일연마
