date,close,change_close,open,high,low,volume,symbol
2019.09.27,9200.0,310.0,9450.0,9540.0,9150.0,31900.0,삼영전자공업
2019.09.26,9510.0,40.0,9590.0,9590.0,9460.0,16779.0,삼영전자공업
2019.09.25,9550.0,170.0,9700.0,9740.0,9490.0,34356.0,삼영전자공업
2019.09.24,9720.0,90.0,9640.0,9740.0,9570.0,36067.0,삼영전자공업
2019.09.23,9630.0,30.0,9570.0,9690.0,9540.0,17903.0,삼영전자공업
2019.09.20,9600.0,50.0,9570.0,9670.0,9540.0,18481.0,삼영전자공업
2019.09.19,9550.0,70.0,9640.0,9670.0,9540.0,17533.0,삼영전자공업
2019.09.18,9620.0,20.0,9600.0,9680.0,9560.0,12329.0,삼영전자공업
2019.09.17,9600.0,0.0,9680.0,9680.0,9560.0,19309.0,삼영전자공업
2019.09.16,9600.0,90.0,9510.0,9680.0,9500.0,23813.0,삼영전자공업
