date,close,change_close,open,high,low,volume,symbol
2019.09.27,76000.0,2400.0,74000.0,76400.0,73400.0,78469.0,코스맥스
2019.09.26,73600.0,200.0,74200.0,74700.0,73000.0,53380.0,코스맥스
2019.09.25,73800.0,700.0,74500.0,75200.0,73400.0,71819.0,코스맥스
2019.09.24,74500.0,1000.0,73700.0,74700.0,73000.0,68476.0,코스맥스
2019.09.23,73500.0,1300.0,74300.0,74600.0,73100.0,76785.0,코스맥스
2019.09.20,74800.0,100.0,74800.0,74800.0,73800.0,50346.0,코스맥스
2019.09.19,74700.0,300.0,74200.0,75500.0,73700.0,79555.0,코스맥스
2019.09.18,74400.0,0.0,74600.0,74800.0,73500.0,64045.0,코스맥스
2019.09.17,74400.0,300.0,75000.0,75000.0,73800.0,55255.0,코스맥스
2019.09.16,74700.0,1300.0,74100.0,74800.0,73500.0,100109.0,코스맥스
