date,close,change_close,open,high,low,volume,symbol
2019.09.27,130500.0,6000.0,135500.0,136500.0,130000.0,44318.0,롯데쇼핑
2019.09.26,136500.0,1000.0,138000.0,138500.0,135000.0,57711.0,롯데쇼핑
2019.09.25,137500.0,2500.0,135500.0,139000.0,135500.0,108505.0,롯데쇼핑
2019.09.24,135000.0,0.0,134000.0,136500.0,134000.0,42610.0,롯데쇼핑
2019.09.23,135000.0,1000.0,134500.0,136500.0,134000.0,28398.0,롯데쇼핑
2019.09.20,134000.0,2000.0,135500.0,136000.0,132000.0,100249.0,롯데쇼핑
2019.09.19,136000.0,1500.0,136500.0,138500.0,135500.0,53755.0,롯데쇼핑
2019.09.18,137500.0,0.0,137500.0,139000.0,136500.0,56919.0,롯데쇼핑
2019.09.17,137500.0,1500.0,138000.0,138500.0,136000.0,52145.0,롯데쇼핑
2019.09.16,139000.0,1000.0,139000.0,140000.0,138500.0,40769.0,롯데쇼핑
