date,close,change_close,open,high,low,volume,symbol
2019.09.27,9090.0,50.0,9200.0,9200.0,9050.0,2459.0,현대비앤지스틸
2019.09.26,9140.0,60.0,9170.0,9360.0,9100.0,9225.0,현대비앤지스틸
2019.09.25,9200.0,180.0,9380.0,9380.0,9150.0,15773.0,현대비앤지스틸
2019.09.24,9380.0,10.0,9400.0,9420.0,9230.0,13820.0,현대비앤지스틸
2019.09.23,9370.0,150.0,9290.0,9390.0,9140.0,45781.0,현대비앤지스틸
2019.09.20,9220.0,60.0,9310.0,9310.0,9190.0,10086.0,현대비앤지스틸
2019.09.19,9280.0,30.0,9370.0,9370.0,9210.0,6959.0,현대비앤지스틸
2019.09.18,9310.0,130.0,9330.0,9330.0,9180.0,20099.0,현대비앤지스틸
2019.09.17,9180.0,110.0,9260.0,9340.0,9100.0,38681.0,현대비앤지스틸
2019.09.16,9290.0,140.0,9520.0,9520.0,9150.0,49495.0,현대비앤지스틸
