date,close,change_close,open,high,low,volume,symbol
2019.09.27,2235.0,45.0,2235.0,2235.0,2220.0,3711.0,한국패러랠
2019.09.26,2280.0,5.0,2275.0,2280.0,2270.0,3636.0,한국패러랠
2019.09.25,2275.0,5.0,2275.0,2275.0,2265.0,6674.0,한국패러랠
2019.09.24,2270.0,0.0,2270.0,2270.0,2265.0,5840.0,한국패러랠
2019.09.23,2270.0,5.0,2270.0,2270.0,2260.0,21605.0,한국패러랠
2019.09.20,2265.0,20.0,2245.0,2265.0,2245.0,59470.0,한국패러랠
2019.09.19,2245.0,5.0,2245.0,2245.0,2235.0,14147.0,한국패러랠
2019.09.18,2240.0,5.0,2245.0,2250.0,2235.0,7102.0,한국패러랠
2019.09.17,2245.0,5.0,2270.0,2270.0,2240.0,9149.0,한국패러랠
2019.09.16,2250.0,20.0,2260.0,2265.0,2220.0,23928.0,한국패러랠
