date,close,change_close,open,high,low,volume,symbol
2019.09.27,1140.0,35.0,1170.0,1195.0,1120.0,1154205.0,대영포장
2019.09.26,1175.0,0.0,1190.0,1215.0,1155.0,1837910.0,대영포장
2019.09.25,1175.0,65.0,1240.0,1245.0,1175.0,1986867.0,대영포장
2019.09.24,1240.0,5.0,1225.0,1260.0,1220.0,1581743.0,대영포장
2019.09.23,1235.0,25.0,1270.0,1290.0,1225.0,2763086.0,대영포장
2019.09.20,1260.0,40.0,1220.0,1260.0,1210.0,2205152.0,대영포장
2019.09.19,1220.0,0.0,1230.0,1235.0,1200.0,1099222.0,대영포장
2019.09.18,1220.0,10.0,1205.0,1225.0,1200.0,1225903.0,대영포장
2019.09.17,1210.0,5.0,1200.0,1215.0,1185.0,1191970.0,대영포장
2019.09.16,1205.0,5.0,1210.0,1210.0,1190.0,981140.0,대영포장
