date,close,change_close,open,high,low,volume,symbol
2019.09.27,4620.0,90.0,4550.0,4935.0,4550.0,458453.0,키다리스튜디오
2019.09.26,4530.0,5.0,4595.0,4665.0,4250.0,168595.0,키다리스튜디오
2019.09.25,4535.0,215.0,4700.0,4735.0,4535.0,144967.0,키다리스튜디오
2019.09.24,4750.0,80.0,4670.0,4750.0,4615.0,171231.0,키다리스튜디오
2019.09.23,4670.0,105.0,4565.0,4720.0,4490.0,188675.0,키다리스튜디오
2019.09.20,4565.0,55.0,4500.0,4660.0,4450.0,248121.0,키다리스튜디오
2019.09.19,4510.0,85.0,4575.0,4700.0,4500.0,420997.0,키다리스튜디오
2019.09.18,4595.0,330.0,4265.0,4990.0,4245.0,3035139.0,키다리스튜디오
2019.09.17,4265.0,30.0,4250.0,4340.0,4240.0,108087.0,키다리스튜디오
2019.09.16,4295.0,65.0,4425.0,4425.0,4250.0,109384.0,키다리스튜디오
