date,close,change_close,open,high,low,volume,symbol
2019.09.27,89700.0,300.0,88200.0,90400.0,88200.0,96149.0,현대엘리베이터
2019.09.26,90000.0,2300.0,89500.0,90400.0,87600.0,347562.0,현대엘리베이터
2019.09.25,87700.0,5300.0,92300.0,92400.0,87400.0,560111.0,현대엘리베이터
2019.09.24,93000.0,1200.0,92700.0,94000.0,91200.0,458630.0,현대엘리베이터
2019.09.23,94200.0,700.0,95200.0,95300.0,93500.0,326251.0,현대엘리베이터
2019.09.20,93500.0,2000.0,92200.0,94000.0,91400.0,437282.0,현대엘리베이터
2019.09.19,91500.0,300.0,91600.0,92600.0,90700.0,269321.0,현대엘리베이터
2019.09.18,91200.0,1000.0,90400.0,92500.0,88900.0,348521.0,현대엘리베이터
2019.09.17,90200.0,1300.0,90100.0,91700.0,89700.0,322027.0,현대엘리베이터
2019.09.16,91500.0,3900.0,89600.0,91900.0,89300.0,603595.0,현대엘리베이터
