date,close,change_close,open,high,low,volume,symbol
2019.09.27,13500.0,300.0,13600.0,13600.0,13150.0,1690.0,호전실업
2019.09.26,13200.0,200.0,13400.0,13600.0,13200.0,1330.0,호전실업
2019.09.25,13400.0,100.0,13600.0,13800.0,13400.0,1067.0,호전실업
2019.09.24,13500.0,300.0,13600.0,14350.0,13500.0,4368.0,호전실업
2019.09.23,13800.0,100.0,13850.0,13900.0,13550.0,8147.0,호전실업
2019.09.20,13900.0,900.0,13150.0,14000.0,12900.0,9021.0,호전실업
2019.09.19,13000.0,200.0,13200.0,13350.0,12800.0,7865.0,호전실업
2019.09.18,13200.0,200.0,13300.0,13500.0,13100.0,6308.0,호전실업
2019.09.17,13400.0,250.0,13150.0,13600.0,13050.0,6306.0,호전실업
2019.09.16,13150.0,250.0,13400.0,13600.0,13150.0,4886.0,호전실업
