date,close,change_close,open,high,low,volume,symbol
2019.09.27,2680.0,30.0,2710.0,2715.0,2680.0,12522.0,무림페이퍼
2019.09.26,2710.0,5.0,2720.0,2745.0,2695.0,32153.0,무림페이퍼
2019.09.25,2715.0,35.0,2750.0,2760.0,2710.0,40582.0,무림페이퍼
2019.09.24,2750.0,10.0,2760.0,2775.0,2720.0,47274.0,무림페이퍼
2019.09.23,2760.0,15.0,2755.0,2780.0,2755.0,17799.0,무림페이퍼
2019.09.20,2775.0,35.0,2740.0,2780.0,2740.0,35735.0,무림페이퍼
2019.09.19,2740.0,0.0,2740.0,2775.0,2735.0,53685.0,무림페이퍼
2019.09.18,2740.0,10.0,2730.0,2755.0,2715.0,86840.0,무림페이퍼
2019.09.17,2730.0,25.0,2705.0,2745.0,2705.0,59235.0,무림페이퍼
2019.09.16,2705.0,10.0,2695.0,2730.0,2695.0,38328.0,무림페이퍼
