date,close,change_close,open,high,low,volume,symbol
2019.09.27,19100.0,200.0,19450.0,19450.0,19050.0,42954.0,한세실업
2019.09.26,19300.0,150.0,19150.0,19550.0,18950.0,97778.0,한세실업
2019.09.25,19150.0,450.0,19650.0,19800.0,19050.0,120002.0,한세실업
2019.09.24,19600.0,100.0,19750.0,19900.0,19400.0,109865.0,한세실업
2019.09.23,19700.0,400.0,19300.0,19900.0,19200.0,207092.0,한세실업
2019.09.20,19300.0,450.0,18800.0,19500.0,18700.0,233893.0,한세실업
2019.09.19,18850.0,50.0,19050.0,19050.0,18800.0,96305.0,한세실업
2019.09.18,18900.0,50.0,18850.0,19050.0,18800.0,106911.0,한세실업
2019.09.17,18850.0,150.0,18600.0,19000.0,18500.0,115368.0,한세실업
2019.09.16,18700.0,100.0,18700.0,18900.0,18500.0,134255.0,한세실업
