date,close,change_close,open,high,low,volume,symbol
2019.09.27,19400.0,100.0,19400.0,19700.0,19200.0,10884.0,유나이티드
2019.09.26,19300.0,550.0,19950.0,20000.0,19250.0,39931.0,유나이티드
2019.09.25,19850.0,300.0,20150.0,20150.0,19550.0,28372.0,유나이티드
2019.09.24,20150.0,50.0,20000.0,20300.0,19850.0,10287.0,유나이티드
2019.09.23,20100.0,100.0,20050.0,20200.0,19800.0,25676.0,유나이티드
2019.09.20,20200.0,200.0,20000.0,20200.0,19900.0,23561.0,유나이티드
2019.09.19,20000.0,200.0,20200.0,20450.0,20000.0,38351.0,유나이티드
2019.09.18,20200.0,0.0,20300.0,20500.0,20050.0,18345.0,유나이티드
2019.09.17,20200.0,200.0,19900.0,20200.0,19800.0,28768.0,유나이티드
2019.09.16,20000.0,200.0,19850.0,20000.0,19650.0,18748.0,유나이티드
