date,close,change_close,open,high,low,volume,symbol
2019.09.27,27100.0,50.0,27150.0,27150.0,27000.0,232.0,경동도시가스
2019.09.26,27150.0,50.0,27100.0,27300.0,27100.0,1823.0,경동도시가스
2019.09.25,27100.0,200.0,27300.0,27300.0,26900.0,4886.0,경동도시가스
2019.09.24,27300.0,200.0,27100.0,27300.0,27050.0,3683.0,경동도시가스
2019.09.23,27100.0,300.0,27250.0,27250.0,27000.0,4981.0,경동도시가스
2019.09.20,27400.0,50.0,27500.0,27500.0,27200.0,1921.0,경동도시가스
2019.09.19,27450.0,100.0,27600.0,27600.0,27100.0,4332.0,경동도시가스
2019.09.18,27550.0,0.0,27550.0,27600.0,27150.0,6313.0,경동도시가스
2019.09.17,27550.0,150.0,27500.0,27800.0,27500.0,9704.0,경동도시가스
2019.09.16,27400.0,700.0,27050.0,27800.0,27000.0,18605.0,경동도시가스
