date,close,change_close,open,high,low,volume,symbol
2019.09.27,2920.0,30.0,2950.0,2990.0,2910.0,67966.0,세원셀론텍
2019.09.26,2950.0,40.0,3045.0,3045.0,2950.0,132342.0,세원셀론텍
2019.09.25,2990.0,80.0,3040.0,3060.0,2980.0,171703.0,세원셀론텍
2019.09.24,3070.0,30.0,3015.0,3115.0,3005.0,144275.0,세원셀론텍
2019.09.23,3040.0,10.0,3060.0,3070.0,2980.0,112238.0,세원셀론텍
2019.09.20,3030.0,5.0,3035.0,3070.0,2995.0,96528.0,세원셀론텍
2019.09.19,3035.0,5.0,3040.0,3085.0,3020.0,104221.0,세원셀론텍
2019.09.18,3040.0,90.0,3130.0,3135.0,3030.0,314376.0,세원셀론텍
2019.09.17,3130.0,135.0,3035.0,3150.0,2995.0,383270.0,세원셀론텍
2019.09.16,2995.0,110.0,2895.0,3025.0,2895.0,310357.0,세원셀론텍
