date,close,change_close,open,high,low,volume,symbol
2019.09.27,32400.0,0.0,32200.0,32650.0,32200.0,3110.0,효성중공업
2019.09.26,32400.0,400.0,33000.0,33050.0,32200.0,26251.0,효성중공업
2019.09.25,32800.0,1200.0,33750.0,33850.0,32800.0,37902.0,효성중공업
2019.09.24,34000.0,150.0,33850.0,34250.0,33700.0,13797.0,효성중공업
2019.09.23,33850.0,0.0,33900.0,34300.0,33750.0,16479.0,효성중공업
2019.09.20,33850.0,350.0,34200.0,34250.0,33750.0,23177.0,효성중공업
2019.09.19,34200.0,250.0,34000.0,34450.0,33500.0,33926.0,효성중공업
2019.09.18,33950.0,900.0,34850.0,35350.0,33750.0,58156.0,효성중공업
2019.09.17,34850.0,650.0,35050.0,35950.0,34800.0,14620.0,효성중공업
2019.09.16,35500.0,650.0,35500.0,35950.0,34950.0,21899.0,효성중공업
