date,close,change_close,open,high,low,volume,symbol
2019.09.27,151500.0,0.0,153000.0,155000.0,151500.0,30.0,조흥
2019.09.26,151500.0,1000.0,152000.0,153000.0,150500.0,91.0,조흥
2019.09.25,152500.0,500.0,152500.0,153000.0,152500.0,9.0,조흥
2019.09.24,153000.0,500.0,152500.0,153000.0,152500.0,26.0,조흥
2019.09.23,152500.0,2000.0,154500.0,154500.0,152000.0,122.0,조흥
2019.09.20,154500.0,0.0,158000.0,159000.0,154500.0,45.0,조흥
2019.09.19,154500.0,1500.0,156000.0,159000.0,154500.0,35.0,조흥
2019.09.18,156000.0,2500.0,153500.0,156000.0,151500.0,226.0,조흥
2019.09.17,153500.0,1500.0,152000.0,158000.0,152000.0,144.0,조흥
2019.09.16,152000.0,2000.0,152500.0,153000.0,152000.0,30.0,조흥
