date,close,change_close,open,high,low,volume,symbol
2019.09.27,248000.0,1500.0,252000.0,252000.0,247500.0,37362.0,현대모비스
2019.09.26,249500.0,5500.0,255000.0,255000.0,247000.0,251912.0,현대모비스
2019.09.25,255000.0,4500.0,254500.0,257500.0,253000.0,280649.0,현대모비스
2019.09.24,259500.0,8000.0,258500.0,263500.0,253500.0,414058.0,현대모비스
2019.09.23,251500.0,3000.0,248500.0,253500.0,248500.0,193970.0,현대모비스
2019.09.20,248500.0,3000.0,246500.0,249000.0,245000.0,275425.0,현대모비스
2019.09.19,245500.0,4000.0,247500.0,247500.0,244000.0,169654.0,현대모비스
2019.09.18,249500.0,1500.0,246500.0,249500.0,246000.0,177141.0,현대모비스
2019.09.17,248000.0,3500.0,244500.0,248000.0,243000.0,196257.0,현대모비스
2019.09.16,244500.0,3000.0,248500.0,249500.0,242500.0,273827.0,현대모비스
