date,close,change_close,open,high,low,volume,symbol
2019.09.27,6610.0,20.0,6590.0,6670.0,6590.0,41662.0,이리츠코크렙
2019.09.26,6590.0,100.0,6470.0,6640.0,6470.0,49374.0,이리츠코크렙
2019.09.25,6490.0,100.0,6590.0,6590.0,6460.0,58554.0,이리츠코크렙
2019.09.24,6590.0,30.0,6580.0,6650.0,6580.0,33430.0,이리츠코크렙
2019.09.23,6620.0,90.0,6490.0,6650.0,6490.0,73664.0,이리츠코크렙
2019.09.20,6530.0,250.0,6280.0,6600.0,6280.0,212599.0,이리츠코크렙
2019.09.19,6280.0,70.0,6200.0,6280.0,6200.0,120378.0,이리츠코크렙
2019.09.18,6210.0,30.0,6240.0,6240.0,6200.0,35585.0,이리츠코크렙
2019.09.17,6240.0,0.0,6240.0,6240.0,6210.0,51113.0,이리츠코크렙
2019.09.16,6240.0,10.0,6230.0,6260.0,6220.0,44383.0,이리츠코크렙
