date,close,change_close,open,high,low,volume,symbol
2019.09.27,5490.0,130.0,5640.0,5660.0,5470.0,590544.0,SK네트웍스
2019.09.26,5620.0,20.0,5700.0,5700.0,5540.0,977582.0,SK네트웍스
2019.09.25,5640.0,100.0,5690.0,5720.0,5500.0,1918525.0,SK네트웍스
2019.09.24,5740.0,270.0,5500.0,5780.0,5410.0,3841396.0,SK네트웍스
2019.09.23,5470.0,140.0,5330.0,5490.0,5300.0,682543.0,SK네트웍스
2019.09.20,5330.0,10.0,5310.0,5390.0,5310.0,677773.0,SK네트웍스
2019.09.19,5320.0,100.0,5430.0,5460.0,5290.0,725035.0,SK네트웍스
2019.09.18,5420.0,30.0,5420.0,5480.0,5380.0,581438.0,SK네트웍스
2019.09.17,5450.0,0.0,5470.0,5510.0,5400.0,568027.0,SK네트웍스
2019.09.16,5450.0,30.0,5440.0,5550.0,5420.0,930379.0,SK네트웍스
