date,close,change_close,open,high,low,volume,symbol
2019.09.27,41600.0,650.0,42450.0,42700.0,41600.0,25086.0,코오롱인더
2019.09.26,42250.0,300.0,42650.0,42900.0,42000.0,53244.0,코오롱인더
2019.09.25,42550.0,1050.0,43200.0,44200.0,42550.0,102949.0,코오롱인더
2019.09.24,43600.0,550.0,43200.0,43700.0,42750.0,61444.0,코오롱인더
2019.09.23,43050.0,500.0,43550.0,43550.0,42850.0,61448.0,코오롱인더
2019.09.20,43550.0,1350.0,42050.0,43550.0,42000.0,102502.0,코오롱인더
2019.09.19,42200.0,300.0,42400.0,42950.0,42050.0,55142.0,코오롱인더
2019.09.18,42500.0,500.0,42200.0,42900.0,41950.0,61854.0,코오롱인더
2019.09.17,42000.0,100.0,42150.0,42300.0,41850.0,57399.0,코오롱인더
2019.09.16,42100.0,0.0,42150.0,42400.0,41500.0,61447.0,코오롱인더
