date,close,change_close,open,high,low,volume,symbol
2019.09.27,1170.0,25.0,1195.0,1205.0,1170.0,42349.0,덕양산업
2019.09.26,1195.0,20.0,1205.0,1220.0,1180.0,93515.0,덕양산업
2019.09.25,1215.0,20.0,1235.0,1245.0,1190.0,126751.0,덕양산업
2019.09.24,1235.0,20.0,1230.0,1240.0,1215.0,48798.0,덕양산업
2019.09.23,1215.0,5.0,1230.0,1245.0,1210.0,92716.0,덕양산업
2019.09.20,1210.0,20.0,1230.0,1255.0,1210.0,32378.0,덕양산업
2019.09.19,1230.0,5.0,1235.0,1255.0,1230.0,82642.0,덕양산업
2019.09.18,1235.0,15.0,1220.0,1240.0,1205.0,117534.0,덕양산업
2019.09.17,1220.0,0.0,1205.0,1230.0,1205.0,60803.0,덕양산업
2019.09.16,1220.0,5.0,1225.0,1235.0,1200.0,37594.0,덕양산업
