date,close,change_close,open,high,low,volume,symbol
2019.09.27,2670.0,25.0,2685.0,2685.0,2650.0,2887.0,WISCOM
2019.09.26,2695.0,20.0,2665.0,2695.0,2635.0,11625.0,WISCOM
2019.09.25,2675.0,25.0,2700.0,2700.0,2675.0,10592.0,WISCOM
2019.09.24,2700.0,30.0,2675.0,2710.0,2655.0,7798.0,WISCOM
2019.09.23,2670.0,20.0,2630.0,2710.0,2630.0,21894.0,WISCOM
2019.09.20,2650.0,0.0,2650.0,2700.0,2625.0,7039.0,WISCOM
2019.09.19,2650.0,10.0,2660.0,2660.0,2635.0,1654.0,WISCOM
2019.09.18,2660.0,40.0,2620.0,2660.0,2600.0,2469.0,WISCOM
2019.09.17,2620.0,0.0,2620.0,2650.0,2615.0,2938.0,WISCOM
2019.09.16,2620.0,15.0,2635.0,2685.0,2580.0,14839.0,WISCOM
