date,close,change_close,open,high,low,volume,symbol
2019.09.27,5700.0,50.0,5540.0,5750.0,5540.0,89400.0,코리아써키트
2019.09.26,5650.0,510.0,5230.0,5750.0,5200.0,334817.0,코리아써키트
2019.09.25,5140.0,110.0,5260.0,5260.0,5110.0,31420.0,코리아써키트
2019.09.24,5250.0,50.0,5250.0,5250.0,5180.0,22159.0,코리아써키트
2019.09.23,5200.0,130.0,5170.0,5250.0,5120.0,41518.0,코리아써키트
2019.09.20,5070.0,130.0,5250.0,5250.0,5070.0,34245.0,코리아써키트
2019.09.19,5200.0,30.0,5170.0,5280.0,5050.0,51824.0,코리아써키트
2019.09.18,5170.0,10.0,5180.0,5220.0,5100.0,18364.0,코리아써키트
2019.09.17,5180.0,100.0,5030.0,5200.0,5030.0,17072.0,코리아써키트
2019.09.16,5080.0,70.0,5240.0,5240.0,5040.0,15774.0,코리아써키트
