date,close,change_close,open,high,low,volume,symbol
2019.09.27,44800.0,0.0,44800.0,45150.0,44500.0,74487.0,포스코케미칼
2019.09.26,44800.0,50.0,44850.0,45400.0,44200.0,310140.0,포스코케미칼
2019.09.25,44850.0,2550.0,47100.0,47150.0,44600.0,739113.0,포스코케미칼
2019.09.24,47400.0,1050.0,48550.0,48650.0,47350.0,389037.0,포스코케미칼
2019.09.23,48450.0,0.0,48350.0,48800.0,48350.0,172159.0,포스코케미칼
2019.09.20,48450.0,1350.0,49900.0,49900.0,48300.0,534075.0,포스코케미칼
2019.09.19,49800.0,1000.0,51000.0,51400.0,49700.0,321270.0,포스코케미칼
2019.09.18,50800.0,300.0,51400.0,51900.0,50800.0,191968.0,포스코케미칼
2019.09.17,51100.0,600.0,51600.0,51900.0,51000.0,128641.0,포스코케미칼
2019.09.16,51700.0,800.0,50800.0,51900.0,50500.0,184275.0,포스코케미칼
