date,close,change_close,open,high,low,volume,symbol
2019.09.27,4010.0,100.0,4080.0,4145.0,3785.0,4626527.0,화천기계
2019.09.26,4110.0,120.0,4025.0,4345.0,3950.0,7400835.0,화천기계
2019.09.25,3990.0,175.0,3855.0,4380.0,3730.0,18167856.0,화천기계
2019.09.24,3815.0,115.0,3685.0,4075.0,3590.0,9233567.0,화천기계
2019.09.23,3700.0,75.0,3625.0,3780.0,3460.0,2625283.0,화천기계
2019.09.20,3625.0,185.0,3760.0,3795.0,3585.0,2302751.0,화천기계
2019.09.19,3810.0,80.0,3740.0,3935.0,3710.0,2817316.0,화천기계
2019.09.18,3730.0,290.0,3900.0,3900.0,3670.0,3664226.0,화천기계
2019.09.17,4020.0,320.0,4085.0,4280.0,3970.0,4330061.0,화천기계
2019.09.16,4340.0,100.0,4425.0,4680.0,4220.0,9341367.0,화천기계
