date,close,change_close,open,high,low,volume,symbol
2019.09.27,86400.0,800.0,85000.0,87100.0,85000.0,195902.0,호텔신라
2019.09.26,85600.0,1900.0,84000.0,86000.0,84000.0,383414.0,호텔신라
2019.09.25,83700.0,1400.0,85100.0,85100.0,83000.0,314765.0,호텔신라
2019.09.24,85100.0,1200.0,84000.0,85600.0,84000.0,298667.0,호텔신라
2019.09.23,83900.0,1100.0,84600.0,85000.0,83500.0,296181.0,호텔신라
2019.09.20,85000.0,900.0,85900.0,86700.0,84600.0,308474.0,호텔신라
2019.09.19,85900.0,0.0,85700.0,86500.0,85500.0,184088.0,호텔신라
2019.09.18,85900.0,200.0,85700.0,86000.0,84800.0,209339.0,호텔신라
2019.09.17,85700.0,1000.0,86500.0,86600.0,85300.0,261332.0,호텔신라
2019.09.16,86700.0,100.0,87500.0,88100.0,86200.0,286566.0,호텔신라
