date,close,change_close,open,high,low,volume,symbol
2019.09.27,5250.0,80.0,5290.0,5320.0,5230.0,27735.0,인지컨트롤스
2019.09.26,5330.0,40.0,5400.0,5440.0,5240.0,44774.0,인지컨트롤스
2019.09.25,5370.0,220.0,5540.0,5580.0,5300.0,141609.0,인지컨트롤스
2019.09.24,5590.0,180.0,5400.0,5640.0,5350.0,134088.0,인지컨트롤스
2019.09.23,5410.0,30.0,5430.0,5520.0,5380.0,62510.0,인지컨트롤스
2019.09.20,5380.0,30.0,5380.0,5440.0,5350.0,72787.0,인지컨트롤스
2019.09.19,5350.0,40.0,5340.0,5470.0,5330.0,66162.0,인지컨트롤스
2019.09.18,5390.0,0.0,5390.0,5440.0,5280.0,84008.0,인지컨트롤스
2019.09.17,5390.0,40.0,5430.0,5490.0,5350.0,65778.0,인지컨트롤스
2019.09.16,5430.0,150.0,5380.0,5460.0,5290.0,118669.0,인지컨트롤스
