date,close,change_close,open,high,low,volume,symbol
2019.09.27,1137000.0,20000.0,1176000.0,1176000.0,1137000.0,76.0,태광산업
2019.09.26,1157000.0,4000.0,1153000.0,1165000.0,1153000.0,489.0,태광산업
2019.09.25,1153000.0,14000.0,1179000.0,1179000.0,1153000.0,371.0,태광산업
2019.09.24,1167000.0,10000.0,1188000.0,1188000.0,1164000.0,793.0,태광산업
2019.09.23,1177000.0,25000.0,1152000.0,1186000.0,1148000.0,563.0,태광산업
2019.09.20,1152000.0,16000.0,1136000.0,1155000.0,1135000.0,503.0,태광산업
2019.09.19,1136000.0,1000.0,1122000.0,1149000.0,1122000.0,322.0,태광산업
2019.09.18,1135000.0,1000.0,1142000.0,1152000.0,1134000.0,400.0,태광산업
2019.09.17,1136000.0,30000.0,1158000.0,1158000.0,1131000.0,659.0,태광산업
2019.09.16,1166000.0,50000.0,1119000.0,1166000.0,1119000.0,701.0,태광산업
