date,close,change_close,open,high,low,volume,symbol
2019.09.27,20300.0,150.0,20200.0,20400.0,20200.0,12.0,부국증권
2019.09.26,20450.0,0.0,20500.0,20500.0,20250.0,792.0,부국증권
2019.09.25,20450.0,100.0,20300.0,20550.0,20100.0,2581.0,부국증권
2019.09.24,20350.0,100.0,20250.0,20400.0,20200.0,60129.0,부국증권
2019.09.23,20250.0,0.0,20250.0,20450.0,20250.0,1518.0,부국증권
2019.09.20,20250.0,50.0,20250.0,20500.0,20250.0,753.0,부국증권
2019.09.19,20300.0,150.0,20500.0,20500.0,20300.0,3149.0,부국증권
2019.09.18,20450.0,150.0,20300.0,20450.0,20250.0,3344.0,부국증권
2019.09.17,20300.0,50.0,20350.0,20350.0,20250.0,2152.0,부국증권
2019.09.16,20350.0,50.0,20300.0,20400.0,20300.0,1269.0,부국증권
