date,close,change_close,open,high,low,volume,symbol
2019.09.27,1380.0,30.0,1430.0,1430.0,1380.0,5609203.0,마니커
2019.09.26,1410.0,155.0,1505.0,1505.0,1385.0,21779906.0,마니커
2019.09.25,1565.0,40.0,1510.0,1705.0,1450.0,193840012.0,마니커
2019.09.24,1525.0,200.0,1640.0,1645.0,1460.0,165705433.0,마니커
2019.09.23,1325.0,35.0,1285.0,1400.0,1270.0,75250780.0,마니커
2019.09.20,1360.0,140.0,1170.0,1495.0,1135.0,154791681.0,마니커
2019.09.19,1220.0,190.0,1320.0,1330.0,1155.0,55915029.0,마니커
2019.09.18,1410.0,310.0,1320.0,1430.0,1285.0,130052221.0,마니커
2019.09.17,1100.0,253.0,1100.0,1100.0,1100.0,14261728.0,마니커
2019.09.16,847.0,11.0,842.0,853.0,836.0,3088785.0,마니커
