date,close,change_close,open,high,low,volume,symbol
2019.09.27,1115.0,20.0,1120.0,1135.0,1115.0,42011.0,윌비스
2019.09.26,1135.0,0.0,1135.0,1150.0,1110.0,267846.0,윌비스
2019.09.25,1135.0,15.0,1140.0,1150.0,1115.0,296338.0,윌비스
2019.09.24,1150.0,15.0,1135.0,1155.0,1130.0,217283.0,윌비스
2019.09.23,1135.0,25.0,1155.0,1170.0,1135.0,216010.0,윌비스
2019.09.20,1160.0,10.0,1175.0,1185.0,1150.0,421530.0,윌비스
2019.09.19,1170.0,25.0,1150.0,1180.0,1140.0,550039.0,윌비스
2019.09.18,1145.0,15.0,1175.0,1175.0,1140.0,337803.0,윌비스
2019.09.17,1160.0,15.0,1150.0,1180.0,1125.0,629896.0,윌비스
2019.09.16,1145.0,20.0,1125.0,1155.0,1125.0,283768.0,윌비스
