date,close,change_close,open,high,low,volume,symbol
2019.09.27,6160.0,150.0,6030.0,6190.0,5990.0,123916.0,신풍제약
2019.09.26,6010.0,70.0,5980.0,6320.0,5970.0,747309.0,신풍제약
2019.09.25,5940.0,190.0,6130.0,6190.0,5800.0,109782.0,신풍제약
2019.09.24,6130.0,80.0,6050.0,6190.0,6040.0,92944.0,신풍제약
2019.09.23,6050.0,40.0,6070.0,6160.0,6010.0,86388.0,신풍제약
2019.09.20,6090.0,10.0,6150.0,6160.0,6080.0,66671.0,신풍제약
2019.09.19,6100.0,40.0,6090.0,6260.0,6080.0,185814.0,신풍제약
2019.09.18,6140.0,40.0,6270.0,6270.0,6120.0,120481.0,신풍제약
2019.09.17,6180.0,70.0,6010.0,6260.0,6010.0,248552.0,신풍제약
2019.09.16,6110.0,70.0,6100.0,6140.0,6020.0,122845.0,신풍제약
