date,close,change_close,open,high,low,volume,symbol
2019.09.27,41700.0,1300.0,43300.0,43400.0,41500.0,519235.0,신한지주
2019.09.26,43000.0,200.0,43050.0,43400.0,42700.0,596081.0,신한지주
2019.09.25,42800.0,150.0,42650.0,43250.0,42500.0,608112.0,신한지주
2019.09.24,42650.0,200.0,42800.0,43250.0,42500.0,629171.0,신한지주
2019.09.23,42850.0,0.0,42550.0,42950.0,42200.0,696938.0,신한지주
2019.09.20,42850.0,600.0,41900.0,42850.0,41900.0,1285493.0,신한지주
2019.09.19,42250.0,50.0,42050.0,42450.0,41950.0,799147.0,신한지주
2019.09.18,42200.0,550.0,42550.0,42700.0,42000.0,1017756.0,신한지주
2019.09.17,42750.0,300.0,42400.0,42750.0,42150.0,1077943.0,신한지주
2019.09.16,43050.0,800.0,42700.0,43550.0,42450.0,1134944.0,신한지주
